filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID
GTY029 colony 36C 15 02 m-25.csv,Mito 25,26,5.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.35,1034.4,696.55,3163729.5,100.76,8,19.12,2.35,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-25.csv,Mito 32,33,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.43,961.94,693.22,435343.13,118.93,9.61,17.05,2.35,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-25.csv,Mito 34,35,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.42,773.05,581.03,166173.86,66.15,9.55,18.75,3.97,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,ROIs 1,1,318.96,405,832,593.44,159000000,46.35,196,956,300.79,80573845,73.14,261.61,1656.52,592.7,159000000,96.92,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,40.21,4302.09,306.13,82005552,198.13,9,NA
GTY029 colony 36C 15 02 m-35.csv,Mito 4,5,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.49,921.05,764.54,114681.48,65.85,10.13,17.96,1.21,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 7,8,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.69,847.73,692.75,101834.36,67.51,2.32,18.37,2.23,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 14,15,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.46,793.99,693.65,29133.22,51.61,1.86,17.38,2.15,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 15,16,0.0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.48,939.56,742.37,27467.67,95.15,4.06,15.19,2.26,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 16,17,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.93,785.22,639.81,76136.89,61.32,3.57,19.03,2.63,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 19,20,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.52,924.66,635.02,158755.11,98.15,5.73,18.34,2.81,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 26,27,0.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.43,961.94,694.38,579807.19,115.88,9.59,17.09,2.3,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 28,29,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.42,773.05,590.36,231419.53,65.76,9.54,18.74,3.94,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-35.csv,Mito 33,34,6.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.35,1037.36,687.59,4007963.5,102.14,8.03,19.1,2.37,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,ROIs 1,1,318.96,405,832,593.44,159000000,46.35,196,956,300.79,80573845,73.14,261.61,1656.52,592.7,159000000,96.92,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,40.21,4302.09,306.13,82005552,198.13,8,NA
GTY029 colony 36C 15 02 m-50.csv,Mito 9,10,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.23,939.56,751.4,75891.62,102.91,4.08,15.2,2.14,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 10,11,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529.69,847.73,686.82,276103.5,63.13,2.16,18.04,2.19,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 16,17,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530.93,847.89,642.26,114964.98,63.25,3.58,19.04,2.66,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 22,23,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.52,924.66,634.93,231748.95,102.36,5.72,18.35,2.82,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 28,29,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419.42,868.81,604.92,405902.19,73.23,9.53,18.73,3.92,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 36,37,13.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.03,1080.06,671.56,7696799.5,106.57,8.32,18.81,2.41,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 38,39,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.59,610.88,551.97,9935.44,24.13,7.76,18.21,5.32,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 02 m-50.csv,Mito 39,40,0.0464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.57,735.82,633.24,24696.46,49.16,9.25,18.5,5.29,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-25.csv,ROIs 1,1,418.85,437,812,583.46,205000000,42.18,191,1577,335.94,118000000,163.78,274.62,1234.54,578.42,203000000,90.43,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,6.09,6292.84,345.41,122000000,359.91,5,NA
GTY029 colony 36C 15 03 m-25.csv,Mito 19,20,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661.01,837.61,736.91,8842.91,54.12,51.4,34.61,2.38,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-25.csv,Mito 39,40,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.24,774.01,635.03,13970.72,59.52,51.78,33.66,5.43,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-25.csv,Mito 40,41,19.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.27,1234.54,673.41,10942838,113.47,52.06,33.08,3.11,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-25.csv,Mito 41,42,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.43,971.47,751.24,117192.95,64.03,51.15,33.58,5.99,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-25.csv,Mito 42,43,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695.55,793.86,733.52,11736.33,27.35,52.94,33.72,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-35.csv,ROIs 1,1,418.85,437,812,583.46,205000000,42.18,191,1577,335.94,118000000,163.78,274.62,1234.54,578.42,203000000,90.43,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,6.09,6292.84,345.41,122000000,359.91,2,NA
GTY029 colony 36C 15 03 m-35.csv,Mito 20,21,0.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.21,837.61,734.21,27900.02,65.37,51.38,34.61,2.31,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-35.csv,Mito 37,38,25.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.27,1234.54,666.28,14475619,108.31,52.03,33.1,3.3,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,ROIs 1,1,418.85,437,812,583.46,205000000,42.18,191,1577,335.94,118000000,163.78,274.62,1234.54,578.42,203000000,90.43,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,6.09,6292.84,345.41,122000000,359.91,8,NA
GTY029 colony 36C 15 03 m-50.csv,Mito 4,5,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.73,622.6,593.73,7124.76,14.61,51.22,30.94,0.85,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 42,43,0.0357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.2,677.16,611.64,18349.23,27.11,52.71,31.33,5.66,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 43,44,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.45,646.88,609.5,7314.02,22.47,54.01,34.27,5.73,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 44,45,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.21,701.26,626.74,8147.62,40.93,53.83,34.57,5.91,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 45,46,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.27,1234.54,652.29,21912496,101.29,52.02,33.1,3.31,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 54,55,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.22,831.17,708.59,10628.78,67.28,50.81,31.11,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 55,56,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.74,745.49,670.41,10726.61,38.66,51.22,31.55,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 03 m-50.csv,Mito 56,57,0.0333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.25,788.21,697.66,19534.62,38.91,54.32,34.03,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,ROIs 1,1,381.8,443,807,586.05,188000000,41.1,184,1466,358.59,115000000,159.16,279.14,1184.72,581.53,186000000,92.04,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,1e-6,7749.22,373.92,120000000,396.11,7,NA
GTY029 colony 36C 15 04 m-25.csv,Mito 5,6,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.62,922.86,692.35,1117456.13,67.78,69.45,52.18,1.43,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,Mito 6,7,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.93,887.96,708.13,114008.38,66.79,72.46,47.09,1.67,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,Mito 8,9,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.69,930.28,681.99,501947.06,78.56,71.59,48.15,1.82,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,Mito 9,10,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.94,899.55,692.61,133673.58,71.74,69.13,53.81,2.26,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,Mito 13,14,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.56,908.98,689.88,159363,83.96,73.28,46.85,2.41,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,Mito 37,38,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.4,621.36,510.67,7149.31,65.1,73.27,52.65,4.59,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-25.csv,Mito 38,39,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.99,1049.71,652.42,11012790,102.45,72,53.35,2.15,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,ROIs 1,1,381.8,443,807,586.05,188000000,41.1,184,1466,358.59,115000000,159.16,279.14,1184.72,581.53,186000000,92.04,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,1e-6,7749.22,373.92,120000000,396.11,8,NA
GTY029 colony 36C 15 04 m-35.csv,Mito 1,2,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.03,618.61,531.12,23900.2,31,70.21,51.96,0.0867,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 5,6,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.16,887.96,702.88,147604.45,69.26,72.46,47.09,1.63,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 8,9,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.21,908.98,681.36,189417.11,85.92,73.28,46.84,2.39,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 9,10,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.69,930.28,678.83,615018.69,78.56,71.59,48.16,1.8,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 10,11,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,899.55,681.52,162200.95,76.93,69.13,53.81,2.31,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 32,33,0.0536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.83,596.28,490.7,22081.39,48.28,71.9,51.39,4.37,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 34,35,27.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.4,1049.71,642.32,14951914,100.8,71.76,53.2,2.15,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-35.csv,Mito 38,39,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.1,692.55,639.47,7673.65,38.7,71.2,54.65,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,ROIs 1,1,381.8,443,807,586.05,188000000,41.1,184,1466,358.59,115000000,159.16,279.14,1184.72,581.53,186000000,92.04,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,1e-6,7749.22,373.92,120000000,396.11,8,NA
GTY029 colony 36C 15 04 m-50.csv,Mito 3,4,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.13,736.04,673.68,9431.57,33.61,72.45,47.58,0.643,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 5,6,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.99,908.98,677.06,533526.75,80.49,72.94,46.93,1.98,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 7,8,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.56,930.28,665.88,903602.69,82.52,71.55,48.19,1.79,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 19,20,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.9,779.17,711.69,13522.17,30.58,70.05,54.17,2.19,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 40,41,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.38,734.86,611.65,77680.1,45.8,69.67,52.07,5.22,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 57,58,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.11,775.27,666.1,10657.54,51.58,70.09,53.93,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 58,59,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.64,808.98,714.19,15712.11,42.37,69.9,54.24,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 04 m-50.csv,Mito 59,60,42.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.01,1049.71,622.28,22198440,99.18,71.64,53.15,2.3,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-25.csv,ROIs 1,1,230.04,438,755,578.82,112000000,37.19,183,613,262.77,50766859,36.75,284.48,1084.99,579.93,112000000,79.27,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,72.42,2866.62,268.79,51929944,122.83,4,NA
GTY029 colony 36C 15 05 m-25.csv,Mito 20,21,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.61,808.74,658.89,86973.94,53.34,77.56,41.21,2.52,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-25.csv,Mito 21,22,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.67,1084.99,699.16,1182974.38,110.59,76.76,44.03,2.63,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-25.csv,Mito 26,27,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.98,842.14,673.12,30963.4,84.94,76.44,41.89,2.5,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-25.csv,Mito 35,36,0.0857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.24,642.88,548.79,39512.71,42.49,77.89,44.18,3.93,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-35.csv,ROIs 1,1,230.04,438,755,578.82,112000000,37.19,183,613,262.77,50766859,36.75,284.48,1084.99,579.93,112000000,79.27,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,72.42,2866.62,268.79,51929944,122.83,2,NA
GTY029 colony 36C 15 05 m-35.csv,Mito 17,18,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.46,1084.99,688.77,1686107,106.97,76.81,43.7,2.61,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-35.csv,Mito 31,32,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.24,667.01,551.34,54582.43,45.3,77.88,44.19,3.96,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-50.csv,ROIs 1,1,230.04,438,755,578.82,112000000,37.19,183,613,262.77,50766859,36.75,284.48,1084.99,579.93,112000000,79.27,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,72.42,2866.62,268.79,51929944,122.83,3,NA
GTY029 colony 36C 15 05 m-50.csv,Mito 13,14,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.58,741.07,679.41,7473.53,51.85,82.05,41.39,1.85,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-50.csv,Mito 14,15,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.46,1084.99,670.11,2577247.75,107.73,76.87,43.62,2.67,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 05 m-50.csv,Mito 17,18,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.8,719.73,633.86,56413.55,46.63,82.64,41.14,2.57,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-25.csv,ROIs 1,1,246.25,430,749,572.71,118000000,39.15,189,873,312.07,64538014,76.21,288.81,1028.88,573.56,119000000,83.89,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,20.84,5569.44,322.49,66692632,251.49,3,NA
GTY029 colony 36C 15 06 m-25.csv,Mito 2,3,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.51,844.44,682.83,86037.06,61.26,56.55,15.74,1.08,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-25.csv,Mito 11,12,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.19,1028.88,663.43,4167639.5,94.35,57.08,15.87,2.8,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-25.csv,Mito 33,34,0.0953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.31,675.75,571.58,45726.45,58.08,57.35,17.59,3.96,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-35.csv,ROIs 1,1,246.25,430,749,572.71,118000000,39.15,189,873,312.07,64538014,76.21,288.81,1028.88,573.56,119000000,83.89,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,20.84,5569.44,322.49,66692632,251.49,3,NA
GTY029 colony 36C 15 06 m-35.csv,Mito 3,4,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.51,844.44,675.51,115511.77,60.68,56.55,15.74,1.08,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-35.csv,Mito 27,28,9.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.19,1028.88,660.16,5134759,92.69,57.04,15.91,2.76,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-35.csv,Mito 30,31,0.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.31,675.75,574.09,56835.03,57.18,57.35,17.58,3.98,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,ROIs 1,1,246.25,430,749,572.71,118000000,39.15,189,873,312.07,64538014,76.21,288.81,1028.88,573.56,119000000,83.89,NA,NA,NA,GTY029 colony 36C 15,ROIs,Object,20.84,5569.44,322.49,66692632,251.49,11,NA
GTY029 colony 36C 15 06 m-50.csv,Mito 1,2,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.67,844.44,660.24,193449.16,61.84,56.55,15.73,1.01,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 15,16,0.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578.32,827.39,725.19,27557.39,66.08,55.79,16.51,2.27,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 26,27,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.79,718.7,668.67,13373.5,30.84,57.58,16.6,2.7,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 29,30,14.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.85,1028.88,649.18,7890117.5,90.92,56.96,15.94,2.66,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 30,31,0.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.5,721.37,573.54,87177.4,62.9,57.34,17.59,4.06,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 35,36,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.91,627.85,517.62,24845.56,44.49,58.46,15.64,4.94,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 49,50,0.0476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.28,820.64,691.84,27673.55,40.05,56.9,15.08,6,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 50,51,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.79,818.91,692.94,17323.5,54.13,56.3,15.71,5.81,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 51,52,0.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.32,786.56,650.28,24710.8,44.15,56.99,15.79,5.94,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
GTY029 colony 36C 15 06 m-50.csv,Mito 52,53,0.0595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.08,716.7,640.22,32011.14,46.27,57.04,16.2,5.97,GTY029 colony 36C 15,Mito,Object,NA,NA,NA,NA,NA,NA,1
